game_id,team1Id,team1Side,team1win,team1score,team2Id,team2Side,team2win,team2score,gameweek,refereeId
2576004,3164,away,tie,0,3194,home,tie,0,5,377258
2576005,3176,away,lose,0,3159,home,win,1,5,377244
2576006,3162,home,lose,1,3187,away,win,4,5,377233
2576007,3157,home,win,2,3204,away,lose,0,5,377271
2576008,3163,home,lose,2,3185,away,win,3,5,377206
2576000,3158,away,win,4,3219,home,lose,0,5,377252
2576001,3161,away,tie,1,3166,home,tie,1,5,377256
2575992,3162,away,win,3,3193,home,lose,2,4,377228
2575989,3172,away,tie,1,3165,home,tie,1,4,377251
2575993,3163,away,lose,1,3157,home,win,2,4,377241
2575994,3219,away,lose,0,3187,home,win,6,4,377253
2575997,3173,away,win,2,3204,home,lose,0,4,377255
2575998,3164,away,tie,2,3185,home,tie,2,4,377210
2575996,3315,home,lose,1,3159,away,win,3,4,377247
2575995,3158,home,win,3,3194,away,lose,0,4,377257
2575991,3166,away,lose,1,3176,home,win,2,4,377219
2575990,3161,away,win,2,3197,home,lose,0,4,377231
2575981,3166,home,lose,0,3187,away,win,3,3,377248
2575980,3219,home,lose,0,3185,away,win,1,3,377271
2575986,3162,home,win,4,3157,away,lose,1,3,377206
2575979,3315,away,lose,1,3172,home,win,2,3,377258
2575982,3173,home,win,1,3197,away,lose,0,3,377244
2575983,3176,away,win,5,3194,home,lose,0,3,377233
2575988,3163,home,win,1,3193,away,lose,0,3,377263
2575984,3161,home,win,2,3204,away,lose,0,3,377254
2575985,3165,away,lose,0,3159,home,win,3,3,377252
2575970,3162,away,win,2,3165,home,lose,1,2,377258
2575971,3197,home,tie,0,3194,away,tie,0,2,377241
2575972,3176,home,lose,1,3164,away,win,2,2,377244
2575974,3173,away,lose,1,3157,home,win,2,2,377257
2575975,3172,away,lose,1,3187,home,win,3,2,377256
2575977,3163,away,lose,2,3204,home,win,3,2,377219
2575978,3315,away,lose,0,3185,home,win,3,2,377232
2575976,3161,away,win,3,3158,home,lose,1,2,377253
2575969,3219,home,lose,0,3166,away,win,1,2,377264
2575973,3193,home,lose,2,3159,away,win,4,2,377231
2575960,3166,home,tie,1,3185,away,tie,1,1,377247
2575961,3197,home,lose,0,3157,away,win,3,1,377251
2575963,3161,home,win,3,3176,away,lose,0,1,377210
2575965,3162,home,tie,0,3204,away,tie,0,1,377271
2575966,3219,away,lose,1,3164,home,win,2,1,377246
2575967,3315,home,tie,0,3193,away,tie,0,1,377233
2575968,3165,away,win,2,3163,home,lose,1,1,377254
2575959,3158,away,win,1,3172,home,lose,0,1,377248
2575962,3187,away,win,3,3194,home,lose,1,1,377252
2575964,3173,away,lose,0,3159,home,win,3,1,377263
